Name,Path,Position,"Is Active","Url Key",Description,Image,"Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
TURNERS,"CHEF'N root/CATEGORIES",1,Yes,turners,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SALAD SPINNER","CHEF'N root/CATEGORIES",1,Yes,salad-spinner,,,,,,Yes,"Products only",,No,,,"No layout updates",
ACCESSORIES,"CHEF'N root/CATEGORIES",1,Yes,accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GARLIC SLICER","CHEF'N root/CATEGORIES",1,Yes,garlic-slicer,,,,,,Yes,"Products only",,No,,,"No layout updates",
STEAMERS,"CHEF'N root/CATEGORIES",1,Yes,steamers,,,,,,Yes,"Products only",,No,,,"No layout updates",
BURNERS,"CHEF'N root/CATEGORIES",1,Yes,burners,,,,,,Yes,"Products only",,No,,,"No layout updates",
BRUSHES,"CHEF'N root/CATEGORIES",1,Yes,brushes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PALM PEELERS","CHEF'N root/CATEGORIES",1,Yes,palm-peelers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PASTA TONGS","CHEF'N root/CATEGORIES",1,Yes,pasta-tongs,,,,,,Yes,"Products only",,No,,,"No layout updates",
PEELERS,"CHEF'N root/CATEGORIES",1,Yes,peelers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"POTATO MASHERS","CHEF'N root/CATEGORIES",1,Yes,potato-mashers,,,,,,Yes,"Products only",,No,,,"No layout updates",
GRAPEFRUITER,"CHEF'N root/CATEGORIES",1,Yes,grapefruiter,,,,,,Yes,"Products only",,No,,,"No layout updates",
JUICERS,"CHEF'N root/CATEGORIES",1,Yes,juicers,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLANDERS,"CHEF'N root/CATEGORIES",1,Yes,colanders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHERRY PITTERS","CHEF'N root/CATEGORIES",1,Yes,cherry-pitters,,,,,,Yes,"Products only",,No,,,"No layout updates",
BEAKERS,"CHEF'N root/CATEGORIES",1,Yes,beakers,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOWLS,"CHEF'N root/CATEGORIES",1,Yes,bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"GEFU root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SLICER ","GEFU root/CATEGORIES",1,Yes,slicer-,,,,,,Yes,"Products only",,No,,,"No layout updates",
S,"GEFU root/CATEGORIES/PINEAPPLE SLICER S",1,Yes,s,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOMATO CUTTER","GEFU root/CATEGORIES",1,Yes,tomato-cutter,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ORANGE PEELER","GEFU root/CATEGORIES",1,Yes,orange-peeler,,,,,,Yes,"Products only",,No,,,"No layout updates",
ZESTER,"GEFU root/CATEGORIES",1,Yes,zester,,,,,,Yes,"Products only",,No,,,"No layout updates",
BALLER,"GEFU root/CATEGORIES",1,Yes,baller,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GOURMET SLICER","GEFU root/CATEGORIES",1,Yes,gourmet-slicer,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUBE CUTTER","GEFU root/CATEGORIES",1,Yes,cube-cutter,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOTTLE STOPPER","GEFU root/CATEGORIES",1,Yes,bottle-stopper,,,,,,Yes,"Products only",,No,,,"No layout updates",
" BOTTLE OPENER","GEFU root/CATEGORIES/JAR ",1,Yes,-bottle-opener,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GARLIC PEELER","GEFU root/CATEGORIES",1,Yes,garlic-peeler,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LONG-HANDLED LIGHTER","GEFU root/CATEGORIES",1,Yes,long-handled-lighter,,,,,,Yes,"Products only",,No,,,"No layout updates",
"LEMON SLICE SQUEEZER, STAINLESS STEEL","GEFU root/CATEGORIES",1,Yes,"lemon-slice-squeezer,-stainless-steel",,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOMATO CORER","GEFU root/CATEGORIES",1,Yes,tomato-corer,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MILK FROTHER","GEFU root/CATEGORIES",1,Yes,milk-frother,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CAN OPENER","GEFU root/CATEGORIES",1,Yes,can-opener,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SPIRAL CUTTER ","GEFU root/CATEGORIES",1,Yes,spiral-cutter-,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"MASTRAD root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
TONGS,"MASTRAD root/CATEGORIES",1,Yes,tongs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SPICE INFUSERS","MASTRAD root/CATEGORIES",1,Yes,spice-infusers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TURNERS,"MASTRAD root/CATEGORIES",1,Yes,turners,,,,,,Yes,"Products only",,No,,,"No layout updates",
BRUSHES,"MASTRAD root/CATEGORIES",1,Yes,brushes,,,,,,Yes,"Products only",,No,,,"No layout updates",
TORCHES,"MASTRAD root/CATEGORIES",1,Yes,torches,,,,,,Yes,"Products only",,No,,,"No layout updates",
SKEWER,"MASTRAD root/CATEGORIES",1,Yes,skewer,,,,,,Yes,"Products only",,No,,,"No layout updates",
PEELERS,"MASTRAD root/CATEGORIES",1,Yes,peelers,,,,,,Yes,"Products only",,No,,,"No layout updates",
GRATERS,"MASTRAD root/CATEGORIES",1,Yes,graters,,,,,,Yes,"Products only",,No,,,"No layout updates",
ACCESSORIES,"MASTRAD root/CATEGORIES",1,Yes,accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
SCISSORS,"MASTRAD root/CATEGORIES",1,Yes,scissors,,,,,,Yes,"Products only",,No,,,"No layout updates",
MINCERS,"MASTRAD root/CATEGORIES",1,Yes,mincers,,,,,,Yes,"Products only",,No,,,"No layout updates",
GRINDERS,"MASTRAD root/CATEGORIES",1,Yes,grinders,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIXERS,"MASTRAD root/CATEGORIES",1,Yes,mixers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CORERS,"MASTRAD root/CATEGORIES",1,Yes,corers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA INFUSERS","MASTRAD root/CATEGORIES",1,Yes,tea-infusers,,,,,,Yes,"Products only",,No,,,"No layout updates",
FORKS,"MASTRAD root/CATEGORIES",1,Yes,forks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GLASS MARKERS","MASTRAD root/CATEGORIES",1,Yes,glass-markers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"MASTRAD root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAKING SHEETS","MASTRAD root/CATEGORIES",1,Yes,baking-sheets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"POT HOLDERS","MASTRAD root/CATEGORIES",1,Yes,pot-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN SCALES","MASTRAD root/CATEGORIES",1,Yes,kitchen-scales,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BAGS","MASTRAD root/CATEGORIES",1,Yes,storage-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HOT PLATES","MASTRAD root/CATEGORIES",1,Yes,hot-plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUTTING BOARDS","MASTRAD root/CATEGORIES",1,Yes,cutting-boards,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"URBAN TURBAN root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
EARRINGS,"URBAN TURBAN root/CATEGORIES",1,Yes,earrings,,,,,,Yes,"Products only",,No,,,"No layout updates",
BRACELET,"URBAN TURBAN root/CATEGORIES",1,Yes,bracelet,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKSHELVES,"URBAN LIVING root/CATEGORIES",1,Yes,bookshelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OCCASION KITS","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,occasion-kits,,,,,,Yes,"Products only",,No,,,"No layout updates",
"REPLICA GUNS","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/COLLECTIBLES",1,Yes,replica-guns,,,,,,Yes,"Products only",,No,,,"No layout updates",
"REPLICA GUNS","COLLECTORS HERITAGE root/CATEGORIES",1,Yes,replica-guns,,,,,,Yes,"Products only",,No,,,"No layout updates",
PILLOWS,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/CUSHIONS",1,Yes,pillows,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"ATMOSPHERE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DECORATIVE PILLOWS ","ATMOSPHERE root/CATEGORIES",1,Yes,decorative-pillows-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DECORATIVE CUSHIONS","ATMOSPHERE root/CATEGORIES",1,Yes,decorative-cushions,,,,,,Yes,"Products only",,No,,,"No layout updates",
CANDLESTANDS,"THE WONDERLAND root/CATEGORIES",1,Yes,candlestands,,,,,,Yes,"Products only",,No,,,"No layout updates",
FIGURINES,"THE WONDERLAND root/CATEGORIES",1,Yes,figurines,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA LIGHT HOLDERS","THE WONDERLAND root/CATEGORIES",1,Yes,tea-light-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
VOTIVES,"THE WONDERLAND root/CATEGORIES",1,Yes,votives,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PHOTO FRAMES","THE WONDERLAND root/CATEGORIES",1,Yes,photo-frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
CANDLEHOLDERS,"THE WONDERLAND root/CATEGORIES",1,Yes,candleholders,,,,,,Yes,"Products only",,No,,,"No layout updates",
MINIATURES,"THE WONDERLAND root/CATEGORIES",1,Yes,miniatures,,,,,,Yes,"Products only",,No,,,"No layout updates",
CANDELHOLDERS,"THE WONDERLAND root/CATEGORIES",1,Yes,candelholders,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLACEMATS,"Default Category/CATEGORIES/DINING/TABLE ACCESSORIES",1,Yes,placemats,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"FASHION NATION root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLEMATS & COASTERS","FASHION NATION root/CATEGORIES",1,Yes,tablemats-&-coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COASTERS SET","FASHION NATION root/CATEGORIES",1,Yes,coasters-set,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE VAULT root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRUDEAU,"THE VAULT root/CATEGORIES",1,Yes,trudeau,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SHOT GLASSES","Default Category/CATEGORIES/DINING/DRINKWARE",1,Yes,shot-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"THE VAULT","THE VAULT root/CATEGORIES",1,Yes,the-vault,,,,,,Yes,"Products only",,No,,,"No layout updates",
"JOSEPH JOSEPH","THE VAULT root/CATEGORIES",1,Yes,joseph-joseph,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISH RACKS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,dish-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"APPETIZERS & DESSERT PLATES","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,appetizers-&-dessert-plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAY,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,tray,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COOKING UTENSILS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,cooking-utensils,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ROTARY GRATERS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,rotary-graters,,,,,,Yes,"Products only",,No,,,"No layout updates",
POSTERS,"Default Category/CATEGORIES/ART",1,Yes,posters,,,,,,Yes,"Products only",,No,,,"No layout updates",
ANKLETS,"Default Category/CATEGORIES/ART/POSTERS",1,Yes,anklets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"POP CHART LAB","THE VAULT root/CATEGORIES",1,Yes,pop-chart-lab,,,,,,Yes,"Products only",,No,,,"No layout updates",
MOLLASPACE,"THE VAULT root/CATEGORIES",1,Yes,mollaspace,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN STORAGE","THE WONDERLAND root/CATEGORIES",1,Yes,kitchen-storage,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WINE RACKS","Default Category/CATEGORIES/FURNITURE/BAR FURNITURE",1,Yes,wine-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WINE RACKS","THE WONDERLAND root/CATEGORIES",1,Yes,wine-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","THE WONDERLAND root/CATEGORIES",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
BENCHES,"THE WONDERLAND root/CATEGORIES",1,Yes,benches,,,,,,Yes,"Products only",,No,,,"No layout updates",
DESKS,"THE WONDERLAND root/CATEGORIES",1,Yes,desks,,,,,,Yes,"Products only",,No,,,"No layout updates",
SHOES,"Default Category/CATEGORIES/FASHION",1,Yes,shoes,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"JUGAAD FACTORY root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
MEN,"JUGAAD FACTORY root/CATEGORIES",1,Yes,men,,,,,,Yes,"Products only",,No,,,"No layout updates",
KIDS,"JUGAAD FACTORY root/CATEGORIES",1,Yes,kids,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"COCAINE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MACBOOK SLEEVES ","COCAINE root/CATEGORIES",1,Yes,macbook-sleeves-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"IPAD SLEEVES ","COCAINE root/CATEGORIES",1,Yes,ipad-sleeves-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BED LINEN","Default Category/CATEGORIES/DECOR AND FURNISHINGS",1,Yes,bed-linen,,,,,,Yes,"Products only",,No,,,"No layout updates",
PILLOWS,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/BED LINEN",1,Yes,pillows,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ESSENTIALS ","ATMOSPHERE root/CATEGORIES",1,Yes,essentials-,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"FRED N FRIENDS root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLLECTIBLES,"FRED N FRIENDS root/CATEGORIES",1,Yes,collectibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"FRED N FRIENDS root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
SIPPERS,"FRED N FRIENDS root/CATEGORIES",1,Yes,sippers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ICE CUBE MOULDS","FRED N FRIENDS root/CATEGORIES",1,Yes,ice-cube-moulds,,,,,,Yes,"Products only",,No,,,"No layout updates",
COMBS,"FRED N FRIENDS root/CATEGORIES",1,Yes,combs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SERVING UTENSILS","Default Category/CATEGORIES/DINING/GADGETS & UTENSILS",1,Yes,serving-utensils,,,,,,Yes,"Products only",,No,,,"No layout updates",
"UTENSIL SETS","FRED N FRIENDS root/CATEGORIES",1,Yes,utensil-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","HASTKALA root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL RACKS","HASTKALA root/CATEGORIES",1,Yes,wall-racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KIDS CHAIRS","HASTKALA root/CATEGORIES",1,Yes,kids-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
COATSTAND,"HASTKALA root/CATEGORIES",1,Yes,coatstand,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"HASTKALA root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL ART","SILHOUETTE DESIGN root/CATEGORIES",1,Yes,wall-art,,,,,,Yes,"Products only",,No,,,"No layout updates",
USB,"HITPLAY root/CATEGORIES",1,Yes,usb,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PEN STANDS","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/QUIRK IT UP",1,Yes,pen-stands,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"CREDO root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLANTERS,"CREDO root/CATEGORIES",1,Yes,planters,,,,,,Yes,"Products only",,No,,,"No layout updates",
JUGS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,jugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"EMSA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
JUGS,"EMSA root/CATEGORIES",1,Yes,jugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
DECANTERS,"EMSA root/CATEGORIES",1,Yes,decanters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ROTARY GRATERS","EMSA root/CATEGORIES",1,Yes,rotary-graters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BUTTER DISHES","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,butter-dishes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BUTTER DISHES","EMSA root/CATEGORIES",1,Yes,butter-dishes,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"EMSA root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
VARIOBOLOS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,variobolos,,,,,,Yes,"Products only",,No,,,"No layout updates",
VARIOBOLOS,"EMSA root/CATEGORIES",1,Yes,variobolos,,,,,,Yes,"Products only",,No,,,"No layout updates",
FLASKS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,flasks,,,,,,Yes,"Products only",,No,,,"No layout updates",
FLASKS,"EMSA root/CATEGORIES",1,Yes,flasks,,,,,,Yes,"Products only",,No,,,"No layout updates",
PEELERS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,peelers,,,,,,Yes,"Products only",,No,,,"No layout updates",
PEELERS,"EMSA root/CATEGORIES",1,Yes,peelers,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLLAPSIBLES,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,collapsibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
COLLAPSIBLES,"EMSA root/CATEGORIES",1,Yes,collapsibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA MASTERS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,tea-masters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEA MASTERS","EMSA root/CATEGORIES",1,Yes,tea-masters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"THERMAL LUNCH BOXES","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,thermal-lunch-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"THERMAL LUNCH BOXES","EMSA root/CATEGORIES",1,Yes,thermal-lunch-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PLASTIC LUNCH BOXES","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,plastic-lunch-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PLASTIC LUNCH BOXES","EMSA root/CATEGORIES",1,Yes,plastic-lunch-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUPS & MUGS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,cups-&-mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"EMSA root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
" BEDSIDE TABLES","HASTKALA root/CATEGORIES",1,Yes,-bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT CHAIRS","HASTKALA root/CATEGORIES",1,Yes,accent-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BED SHEET SETS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/BED LINEN",1,Yes,bed-sheet-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SHEET SETS","ATMOSPHERE root/CATEGORIES",1,Yes,sheet-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PILLOW SHAMS","ATMOSPHERE root/CATEGORIES",1,Yes,pillow-shams,,,,,,Yes,"Products only",,No,,,"No layout updates",
"QUILTS & COMFORTERS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/BED LINEN",1,Yes,quilts-&-comforters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DUVET COVER SETS","ATMOSPHERE root/CATEGORIES",1,Yes,duvet-cover-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DUVET FILLER","ATMOSPHERE root/CATEGORIES",1,Yes,duvet-filler,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PILLOW PROTECTOR","ATMOSPHERE root/CATEGORIES",1,Yes,pillow-protector,,,,,,Yes,"Products only",,No,,,"No layout updates",
BEDSPREADS,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/BED LINEN",1,Yes,bedspreads,,,,,,Yes,"Products only",,No,,,"No layout updates",
COVERLETS,"ATMOSPHERE root/CATEGORIES",1,Yes,coverlets,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"WHY SO SERIOUS ? root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLEMATS,"FASHION NATION root/CATEGORIES",1,Yes,tablemats,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOTE BAGS","Default Category/CATEGORIES/FASHION/ACCESSORIES/ACCESSORIES WOMEN",1,Yes,tote-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TOTE BAG","FASHION NATION root/CATEGORIES",1,Yes,tote-bag,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"FASHION NATION root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"ATMOSPHERE BEDSENSE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BED LINEN","ATMOSPHERE BEDSENSE root/CATEGORIES",1,Yes,bed-linen,,,,,,Yes,"Products only",,No,,,"No layout updates",
WOMEN,"Default Category/CATEGORIES/FASHION",1,Yes,women,,,,,,Yes,"Products only",,No,,,"No layout updates",
INDIAN,"Default Category/CATEGORIES/FASHION/WOMEN",1,Yes,indian,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOLES,"Default Category/CATEGORIES/FASHION/WOMEN/INDIAN",1,Yes,stoles,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOLES,"FASHION NATION root/CATEGORIES",1,Yes,stoles,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DOOR MATS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/CARPETS, RUGS & MATS",1,Yes,door-mats,,,,,,Yes,"Products only",,No,,,"No layout updates",
DOORMAT,"INDIA CIRCUS root/CATEGORIES",1,Yes,doormat,,,,,,Yes,"Products only",,No,,,"No layout updates",
DINING,"WHY SO SERIOUS ? root/CATEGORIES",1,Yes,dining,,,,,,Yes,"Products only",,No,,,"No layout updates",
AMBIENT,"Default Category/CATEGORIES/LIGHTING",1,Yes,ambient,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HOME DECOR","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,home-decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
CANDLES,"Default Category/CATEGORIES/DECOR AND FURNISHINGS/CANDLES & VASES",1,Yes,candles,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MOBILE PHONE CASES","Default Category/CATEGORIES/GIFTS & COLLECTIBLES/PHONE & MOBILE",1,Yes,mobile-phone-cases,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"TAATH root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MOBILE AND PHONES","TAATH root/CATEGORIES",1,Yes,mobile-and-phones,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"IMPORTWALA root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL CLOCKS","IMPORTWALA root/CATEGORIES",1,Yes,wall-clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
VASES,"IMPORTWALA root/CATEGORIES",1,Yes,vases,,,,,,Yes,"Products only",,No,,,"No layout updates",
SERVEWARE,"IMPORTWALA root/CATEGORIES",1,Yes,serveware,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINNER PLATES","Default Category/CATEGORIES/DINING/DINNERWARE",1,Yes,dinner-plates,,,,,,Yes,"Products only",,No,,,"No layout updates",
STATUE,"IMPORTWALA root/CATEGORIES",1,Yes,statue,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE FOUNTAINS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/HOME ACCESSORIES",1,Yes,table-fountains,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE FOUNTAIN","IMPORTWALA root/CATEGORIES",1,Yes,table-fountain,,,,,,Yes,"Products only",,No,,,"No layout updates",
VOTIVES,"IMPORTWALA root/CATEGORIES",1,Yes,votives,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEALIGHT HOLDER","IMPORTWALA root/CATEGORIES",1,Yes,tealight-holder,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE CLOCK","Default Category/CATEGORIES/DECOR AND FURNISHINGS/CLOCKS",1,Yes,table-clock,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TABLE CLOCK","IMPORTWALA root/CATEGORIES",1,Yes,table-clock,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL HANGING","IMPORTWALA root/CATEGORIES",1,Yes,wall-hanging,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL DECOR","IMPORTWALA root/CATEGORIES",1,Yes,wall-decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLE HOLDER","IMPORTWALA root/CATEGORIES",1,Yes,candle-holder,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLES & VASES","Default Category/CATEGORIES/GIFTS & COLLECTIBLES",1,Yes,candles-&-vases,,,,,,Yes,"Products only",,No,,,"No layout updates",
VASES,"Default Category/CATEGORIES/GIFTS & COLLECTIBLES/CANDLES & VASES",1,Yes,vases,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TISSUE BOX HOLDERS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/STORAGE & ORGANIZERS",1,Yes,tissue-box-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
